,WS_18027,WS_18425,WS_18023,WS_18809,WS_18811,WS_18024,WS_17233,WS_18808,WS_17234,WS_17227,WS_18426,WS_18026,WS_18025,WS_19124,WS_18427,WS_18428,WS_17232,WS_17381,WS_19125,WS_18429,WS_18596,WS_17860,WS_17881,WS_18810,WS_17850,WS_18430,WS_18047,WS_18610,WS_18013,WS_17895,WS_17310,WS_17477,WS_18837,WS_18838,WS_19154,WS_17970,WS_19151,WS_18008,WS_18307,WS_18016,WS_17952,WS_18305,WS_18618,WS_17375,WS_17474,WS_18996,WS_17975,WS_17974,WS_19153,WS_18012,WS_18611,WS_17927,WS_18619,WS_17380,WS_17473,WS_18009,WS_18010,WS_18614,WS_18648,WS_18613,WS_17475,WS_17953,WS_19152,WS_18955,WS_17304,WS_17476,WS_17926,WS_19150,WS_18015,WS_18609,WS_18617,WS_18615,WS_18840,WS_17951,WS_19156,WS_18612,WS_17954,WS_18839,WS_18011,WS_17917,WS_17302,WS_17300,WS_17393,WS_18306,WS_17915,WS_18014,WS_17626,WS_17465,WS_19063,WS_19060,WS_18233,WS_18231,WS_17463,WS_18573,WS_19246,WS_19064,WS_19062,WS_17569,WS_18570,WS_18229,WS_18978,WS_18232,WS_18571,WS_17714,WS_18572,WS_17775,WS_19366,WS_17037,WS_17038,WS_17464,WS_18574,WS_19247,WS_18936,WS_18230,WS_18575,WS_19061
WS_18955,187.85712,174.11757,206.25979,219.99934,193.10313,201.84648,258.80316,247.22863,228.49288,224.57919,246.14612,241.31646,171.11985,219.99934,231.40733,214.58679,269.46172,272.2929,267.54651,189.0229,185.52556,196.93355,256.80468,239.98414,208.67462,204.51112,88.68255,91.68027,86.01791,19.90153,106.66887,104.42058,125.57116,80.27228,99.42438,78.85669,71.52893,29.06123,18.65248,5.66236,57.20649,57.37303,78.19053,66.78254,66.94908,62.86885,137.89512,139.22744,142.3917,103.2548,124.65519,74.60992,71.27912,99.25784,100.7567,110.7491,88.34947,76.35859,93.67875,93.34567,26.81294,28.64488,28.06199,0,5.8289,6.07871,37.05515,41.21865,17.07035,51.29432,56.79014,54.54185,23.98176,55.7909,60.45402,40.55249,61.53653,78.52361,47.4639,46.13158,3.41407,11.99088,33.05819,36.55553,32.14222,29.39431,761.17107,789.23306,767.83267,778.15815,782.65473,739.18779,755.42544,755.00909,794.14599,798.05968,794.89542,802.63953,797.89314,747.01517,742.10224,806.0536,787.7342,753.42696,756.17487,808.80151,767.58286,772.7456,773.82811,772.16271,798.5593,732.94254,730.77752,731.36041,748.26422,768.49883
WS_17304,187.85712,175.36662,205.84344,219.8328,192.60351,201.67994,257.55411,246.14612,228.57615,224.57919,246.06285,241.31646,171.61947,219.41645,231.24079,214.75333,269.12864,271.95982,266.96362,189.77233,186.85788,197.59971,256.30506,239.31798,209.0077,204.8442,91.93008,95.84377,88.34947,23.64868,107.50157,105.17001,125.98751,81.35479,100.50689,73.2776,66.28292,33.39127,24.06503,10.24221,53.79242,52.79318,74.44338,61.03691,61.28672,57.20649,138.06166,139.31071,143.05786,105.33655,126.73694,78.2738,75.94224,94.0951,95.51069,106.33579,83.27,71.6122,89.51525,89.01563,21.15058,22.98252,22.39963,5.8289,0,0.66616,37.55477,39.46998,17.98632,53.87569,54.62512,54.04223,21.06731,50.04527,54.70839,35.30648,63.20193,80.85517,52.21029,48.71295,6.91141,15.57149,32.89165,39.9696,34.39051,34.72359,766.084,793.97945,772.49579,782.90454,787.40112,744.10072,760.33837,759.83875,798.80911,802.55626,799.47527,807.21938,802.55626,751.84483,746.9319,810.71672,792.39732,758.17335,760.92126,813.5479,772.41252,777.57526,778.5745,776.99237,803.22242,737.7722,735.60718,736.19007,753.17715,773.24522
WS_17476,188.52328,176.11605,206.5096,220.41569,193.26967,202.3461,258.22027,246.72901,229.15904,225.24535,246.64574,241.98262,172.28563,219.99934,231.82368,215.41949,269.7948,272.62598,267.62978,190.43849,187.60731,198.26587,256.88795,239.90087,209.67386,205.51036,91.51373,95.59396,87.84985,23.39887,106.91868,104.58712,125.32135,80.7719,99.924,73.2776,66.44946,33.97416,24.48138,10.74183,54.20877,53.04299,74.77646,60.95364,61.20345,57.12322,137.3955,138.64455,142.47497,104.83693,126.15405,77.94072,75.7757,94.17837,95.59396,106.5856,83.43654,71.77874,89.84833,89.26544,20.8175,22.64944,22.31636,6.07871,0.66616,0,38.22093,40.05287,18.65248,54.54185,55.20801,54.62512,21.56693,49.87873,54.37531,35.38975,62.70231,80.35555,52.04375,48.21333,6.82814,15.32168,32.30876,39.55325,33.89089,34.64032,765.83419,793.81291,772.24598,782.65473,787.23458,743.93418,760.17183,759.67221,798.64257,802.38972,799.22546,807.05284,802.30645,751.67829,746.76536,810.46691,792.14751,757.92354,760.75472,813.38136,772.24598,777.40872,778.40796,776.82583,803.05588,737.60566,735.44064,736.02353,753.01061,773.07868
WS_17926,150.7187,138.06166,169.28791,183.02746,156.29779,164.79133,222.83052,211.00618,191.43773,187.44077,209.09097,204.26131,134.14797,183.11073,194.35218,177.53164,232.40657,235.32102,230.74117,152.21756,149.55292,160.04494,219.91607,203.26207,171.61947,167.45597,121.49093,120.90804,121.24112,54.62512,143.64075,141.30919,162.62631,117.07762,136.22972,77.10802,65.28368,26.31332,34.39051,32.64184,36.38899,46.38139,56.6236,69.9468,70.52969,66.19965,174.95027,176.28259,179.36358,138.89436,160.12821,106.25252,98.84149,89.34871,90.93084,91.34719,77.94072,63.2852,73.77722,74.943,50.29508,51.46086,42.30116,37.05515,37.55477,38.22093,0,15.15514,20.06807,22.73271,27.31256,18.65248,22.81598,64.61752,75.52589,42.71751,97.84225,113.83009,76.02551,81.6046,40.46922,48.04679,70.03007,70.86277,68.44794,56.37379,782.32165,811.21634,790.64865,800.55778,804.55474,759.92202,776.15967,775.74332,817.04524,821.62509,818.21102,826.12167,820.62585,768.49883,763.5859,828.5365,810.38364,775.82659,777.99161,831.0346,788.98325,794.31253,795.31177,793.64637,820.79239,753.84331,752.09464,753.01061,769.33153,790.64865
WS_19150,149.96927,141.559,167.28943,181.44533,153.88296,163.45901,218.1674,206.84268,190.6883,186.69134,207.84192,203.34534,134.8974,180.52936,192.93659,177.3651,230.6579,233.40581,228.07653,153.88296,153.05026,161.37726,217.41797,200.26435,172.03582,167.62251,129.31831,130.56736,127.23656,60.70383,146.88828,144.55672,165.04114,120.7415,139.97687,62.70231,50.46162,39.80306,44.79926,38.47074,21.40039,31.39279,42.30116,56.54033,57.28976,52.95972,176.94875,178.03126,182.3613,144.47345,165.87384,114.66279,109.00043,74.19357,75.7757,77.02475,62.70231,48.13006,59.37151,60.28748,45.54869,46.21485,35.55629,41.21865,39.46998,40.05287,15.15514,0,26.06351,36.6388,15.65476,17.23689,19.06883,52.95972,65.11714,31.30952,102.50537,119.74226,85.51829,87.35023,44.46618,53.20953,72.02855,77.52437,73.36087,65.86657,795.39504,824.03992,803.22242,813.21482,817.37832,773.07868,789.23306,788.89998,829.61901,833.94905,830.61825,838.5289,833.19962,781.40568,776.49275,841.19354,822.95741,788.48363,790.89846,843.77491,801.97337,807.21938,808.30189,806.63649,833.5327,766.9167,765.08476,765.91746,782.40492,803.38896
WS_18015,170.78677,157.46357,189.27271,203.01226,176.19932,184.77613,242.23243,230.57463,211.42253,207.50884,229.15904,224.32938,154.13277,203.01226,214.33698,197.51644,252.39137,255.30582,250.6427,172.03582,168.95483,179.94647,239.8176,223.08033,191.60427,187.44077,103.42134,104.58712,102.08902,35.22321,123.65595,121.32439,142.64151,97.17609,116.32819,75.7757,66.11638,20.8175,19.73499,12.90685,45.04907,49.21257,66.53273,65.61676,66.03311,61.6198,154.96547,156.29779,159.37878,119.49245,140.89284,88.59928,83.10346,92.92932,94.51145,100.59016,81.6046,68.11486,83.02019,83.35327,34.72359,36.30572,30.06047,17.07035,17.98632,18.65248,20.06807,26.06351,0,36.30572,41.71827,37.72131,14.40571,57.03995,65.20041,37.13842,78.19053,94.59472,59.45478,62.20269,20.40115,28.3118,50.04527,51.87721,48.71295,39.88633,770.83039,799.22546,778.24142,788.40036,792.64713,748.5973,764.83495,764.4186,804.55474,808.80151,805.55398,813.38136,808.21862,756.75776,751.84483,816.29581,798.05968,763.5859,766.084,818.96045,777.32545,782.57146,783.5707,781.98857,808.63497,742.43532,740.43684,741.18627,757.84027,778.5745
WS_18609,142.64151,124.23884,162.70958,175.61643,150.55216,157.29703,219.58299,207.3423,182.69438,178.86396,201.01378,195.76777,124.15557,177.28183,186.60807,168.2054,224.829,227.90999,224.41265,140.7263,135.56356,148.88676,213.42101,197.68298,161.5438,157.79665,124.65519,120.65823,127.4031,64.03463,153.30007,151.05178,173.2016,126.82021,145.38942,99.25784,87.01715,26.47986,39.88633,45.7985,55.95744,67.94832,73.86049,92.59624,93.2624,88.84909,186.02518,187.52404,189.0229,145.22288,165.95711,108.75062,98.09206,109.58332,111.16545,107.91792,98.34187,83.51981,90.7643,92.67951,70.52969,71.86201,63.86809,51.29432,53.87569,54.54185,22.73271,36.6388,36.30572,0,43.71675,29.1445,44.46618,87.26696,97.92552,65.36695,106.75214,120.40842,77.94072,89.68179,54.37531,59.62132,83.51981,78.2738,78.44034,60.03767,771.9129,801.39048,781.40568,790.89846,794.56234,749.18019,765.41784,765.08476,807.63573,812.79847,809.30113,817.21178,811.13307,758.25662,753.34369,818.96045,800.89086,766.16727,767.99921,821.20874,778.65777,784.07032,785.15283,783.40416,811.0498,743.35129,741.68589,742.85167,758.75624,780.82279
WS_18617,137.47877,132.31603,153.88296,168.2054,140.22668,150.46889,203.42861,192.18716,177.94799,173.95103,194.68526,190.43849,123.57268,166.70654,179.77993,165.04114,217.25143,219.91607,214.17044,143.05786,143.80729,150.21908,203.67842,186.27499,160.21148,155.63163,144.97307,146.13885,142.80805,76.35859,161.71034,159.46205,179.61339,135.81337,154.96547,60.45402,47.21409,53.62588,59.9544,54.1255,14.32244,29.39431,30.22701,57.87265,58.62208,54.9582,191.27119,192.27043,197.10009,159.8784,181.27879,130.31755,124.48865,66.616,68.19813,64.70079,55.62436,40.96884,47.29736,49.04603,57.87265,58.20573,47.13082,56.79014,54.62512,55.20801,27.31256,15.65476,41.71827,43.71675,0,15.32168,33.80762,57.70611,71.19585,38.38747,117.82705,135.23048,101.08978,102.92172,59.9544,68.78102,86.85061,93.17913,88.84909,81.35479,809.63421,838.5289,817.87794,827.78707,831.78403,787.23458,803.47223,803.05588,844.19126,848.77111,845.35704,853.26769,847.77187,795.81139,790.89846,855.76579,837.61293,803.05588,805.30417,858.26389,816.29581,821.62509,822.62433,820.95893,848.02168,781.23914,779.4072,780.32317,796.64409,817.87794
WS_18615,133.89816,124.32211,151.88448,165.79057,138.64455,147.63771,204.51112,192.85332,174.61719,170.7035,192.02062,187.3575,118.2434,165.45749,177.19856,161.04418,215.16968,217.91759,213.08793,136.97915,135.89664,144.55672,202.3461,185.44229,155.54836,151.21832,140.06014,139.39398,139.64379,72.86125,161.21072,158.87916,179.94647,134.81413,153.96623,74.943,61.86961,43.80002,52.95972,50.62816,29.1445,43.3004,44.9658,70.94604,71.69547,67.69851,192.10389,193.26967,196.93355,157.21376,178.53088,124.82173,117.24416,81.85441,83.51981,78.77342,70.94604,56.29052,61.78634,63.78482,62.61904,63.36847,52.79318,54.54185,54.04223,54.62512,18.65248,17.23689,37.72131,29.1445,15.32168,0,35.30648,68.94756,81.68787,47.88025,115.91184,132.23276,94.59472,99.924,57.95592,66.03311,86.93388,89.34871,86.43426,75.02627,798.64257,827.78707,807.46919,817.21178,821.0422,776.0764,792.31405,791.8977,833.78251,838.61217,835.11483,843.02548,837.27985,784.90302,779.99009,845.1905,827.12091,792.39732,794.47907,847.60533,805.38744,810.71672,811.71596,810.05056,837.36312,770.16423,768.41556,769.4148,785.56918,807.21938
WS_18840,168.95483,159.21224,186.35826,200.43089,172.95179,182.44457,237.06969,225.74497,209.67386,205.6769,226.82748,222.3309,153.54988,199.59819,211.92215,196.18412,249.72673,252.47464,247.14536,172.28563,170.78677,179.8632,236.4868,219.33318,190.77157,186.44153,112.58104,115.49549,109.41678,43.88329,127.98599,125.7377,146.05558,102.08902,121.24112,61.45326,51.79394,34.80686,33.64108,22.89925,33.22473,35.13994,54.37531,51.71067,52.12702,47.71371,157.87992,158.96243,163.37574,126.40386,147.72098,98.50841,94.67799,78.69015,80.27228,87.60004,67.36543,54.20877,70.27988,70.19661,27.81218,28.81142,19.56845,23.98176,21.06731,21.56693,22.81598,19.06883,14.40571,44.46618,33.80762,35.30648,0,44.04983,53.62588,23.14906,84.18597,101.83921,70.86277,69.69699,26.89621,35.88937,53.12626,60.53729,55.37455,51.79394,783.82051,812.04904,790.81519,801.0574,805.47071,761.67069,777.90834,777.49199,817.21178,821.20874,817.96121,825.78859,820.87566,769.74788,764.75168,828.95285,810.71672,776.32621,778.99085,831.70076,790.2323,795.47831,796.47755,794.89542,821.37528,755.50871,753.42696,754.09312,770.83039,791.39808
WS_17951,191.02138,189.68906,205.09401,219.91607,191.18792,202.84572,248.06133,238.1522,230.74117,226.74421,246.31266,242.64878,179.11377,216.58527,231.40733,218.75029,267.79632,270.12788,263.04993,199.09857,201.01378,205.84344,253.05753,235.07121,214.8366,210.00694,130.23428,138.72782,121.5742,70.11334,129.31831,127.23656,143.39094,107.4183,124.82173,26.81294,27.39583,77.85745,72.86125,58.95516,45.29888,31.05971,53.62588,12.99012,12.74031,10.32548,152.96699,153.38334,161.5438,135.56356,155.79817,119.57572,121.5742,51.71067,52.79318,73.02779,43.63348,39.46998,60.70383,58.12246,31.22625,29.56085,28.06199,55.7909,50.04527,49.87873,64.61752,52.95972,57.03995,87.26696,57.70611,68.94756,44.04983,0,13.98936,21.98328,95.42742,114.41298,99.00803,87.10042,56.37379,63.03539,63.70155,82.77038,74.1103,83.85289,810.38364,837.61293,815.46311,826.20494,831.11787,788.81671,804.97109,804.47147,841.77643,844.85742,841.8597,849.60381,845.60685,795.89466,790.98173,853.93385,835.44791,801.55702,804.80455,857.01484,816.46235,821.62509,822.62433,821.0422,846.68936,782.32165,779.90682,780.15663,797.56006,816.8787
WS_19156,205.09401,203.42861,219.08337,233.90543,205.09401,216.83508,261.4678,251.64194,244.73053,240.73357,260.30202,256.55487,193.10313,230.49136,245.39669,232.82292,281.61914,283.9507,276.78948,213.00466,214.75333,219.8328,266.88035,248.81076,228.82596,223.9963,126.07078,136.22972,115.91184,71.52893,120.49169,118.49321,133.39854,100.17381,116.66127,35.05667,39.55325,85.60156,78.60688,64.53425,59.20497,45.13234,67.28216,22.4829,21.90001,21.98328,142.30843,142.55824,151.46813,128.81869,148.30387,116.82781,120.82477,60.45402,61.20345,84.18597,54.1255,52.21029,73.2776,70.27988,33.72435,31.89241,35.13994,60.45402,54.70839,54.37531,75.52589,65.11714,65.20041,97.92552,71.19585,81.68787,53.62588,13.98936,0,33.89089,90.43122,109.16697,99.42438,84.51905,60.28748,65.36695,60.70383,81.93768,72.69471,86.35099,806.96957,833.78251,811.21634,822.20798,827.37072,785.56918,801.72356,801.22394,837.61293,840.27757,837.44639,845.1905,841.44335,792.39732,787.48439,849.85362,831.36768,797.56006,801.0574,853.10115,812.96501,818.04448,818.96045,817.46159,842.6924,778.99085,776.40948,776.57602,794.22926,813.04828
WS_18612,175.11681,170.7035,190.60503,205.17728,176.78221,187.60731,237.06969,226.4944,215.33622,211.33926,231.65714,227.57691,161.79361,202.84572,216.66854,202.76245,253.80696,256.30506,249.89327,181.36206,182.11149,188.52328,239.65106,221.91455,198.26587,193.51948,124.48865,130.23428,118.40994,58.45554,131.73314,129.48485,147.88752,107.33503,125.98751,38.97036,30.97644,57.87265,55.04147,42.13462,28.72815,19.90153,44.38291,28.56161,29.06123,24.56465,158.71262,159.46205,165.87384,134.14797,155.13201,111.91488,110.99891,58.78862,60.20421,72.77798,48.04679,37.22169,56.95668,55.70763,24.64792,24.1483,14.73879,40.55249,35.30648,35.38975,42.71751,31.30952,37.13842,65.36695,38.38747,47.88025,23.14906,21.98328,33.89089,0,92.17989,110.91564,87.4335,80.52209,42.21789,50.46162,59.28824,73.61068,66.28292,69.9468,801.14067,828.95285,807.30265,817.79467,822.45779,779.32393,795.47831,795.06196,833.69924,837.27985,834.19886,842.02624,837.44639,786.9015,781.98857,845.60685,827.28745,793.06348,795.97793,848.5213,807.46919,812.63193,813.63117,812.04904,838.19582,772.91214,770.74712,771.24674,788.31709,808.30189
WS_17954,248.06133,230.82444,267.04689,280.6199,254.14004,262.3005,320.33969,308.68189,288.53055,284.61686,306.51687,301.52067,230.49136,281.03625,291.86135,274.29138,329.99901,332.91346,328.58342,247.39517,242.06589,255.55563,317.67505,301.10432,267.96286,264.04917,35.97264,49.37911,26.31332,43.46694,46.54793,44.29964,66.616,20.23461,38.63728,122.32363,120.32515,80.27228,66.94908,65.28368,116.16165,111.91488,135.64683,108.41754,108.16773,105.50309,79.60612,81.35479,82.27076,42.30116,63.61828,30.72663,43.13386,146.88828,148.05406,164.70806,137.72858,129.0685,149.13657,147.80425,67.86505,68.78102,77.52437,61.53653,63.20193,62.70231,97.84225,102.50537,78.19053,106.75214,117.82705,115.91184,84.18597,95.42742,90.43122,92.17989,0,18.98556,37.88785,17.15362,58.20573,49.87873,32.89165,28.64488,29.39431,48.21333,716.62162,743.35129,720.78512,731.77676,736.9395,695.38777,711.45888,710.95926,747.09844,749.92962,747.01517,754.75928,751.01213,702.04937,697.13644,759.33913,740.93646,707.12884,710.62618,762.66993,722.61706,727.61326,728.6125,727.11364,752.26118,688.72617,686.1448,686.22807,703.96458,722.61706
WS_18839,262.80012,243.56475,282.2853,295.6085,269.62826,277.2891,336.66061,324.91954,303.01953,299.18911,321.25566,316.09292,244.64726,296.52447,306.76668,288.61382,344.90434,347.90206,343.98837,260.96818,254.63966,269.21191,333.08,316.67581,281.95222,278.20507,19.48518,36.55553,7.57757,59.37151,36.88861,35.05667,57.28976,18.23613,28.3118,141.30919,139.31071,94.01183,81.27152,81.68787,134.31451,130.65063,154.13277,127.4031,127.15329,124.48865,70.52969,72.61144,70.36315,24.981,46.29812,22.64944,39.38671,165.87384,167.03962,183.61035,156.71414,147.97079,167.87232,166.62327,86.68407,87.76658,96.26012,78.52361,80.85517,80.35555,113.83009,119.74226,94.59472,120.40842,135.23048,132.23276,101.83921,114.41298,109.16697,110.91564,18.98556,0,45.04907,32.39203,75.27608,66.53273,51.79394,42.96732,46.46466,60.45402,698.30222,724.86535,702.21591,713.29082,718.45356,677.15164,693.22275,692.72313,728.52923,731.19387,728.36269,736.02353,732.35965,683.6467,678.73377,740.76992,722.36725,688.6429,692.22351,744.10072,704.21439,709.21059,710.20983,708.71097,733.77524,670.49004,667.74213,667.8254,685.64518,704.04785
WS_18011,220.41569,199.26511,240.6503,253.47388,228.40961,235.23775,296.94082,284.86667,260.30202,256.55487,278.78796,273.45868,201.67994,255.22255,264.46552,245.6465,302.60318,305.68417,302.35337,217.25143,210.25675,225.6617,291.36173,275.54043,238.73509,235.15448,46.71447,45.13234,51.12778,29.1445,81.27152,79.18977,101.75594,56.87341,72.69471,124.32211,118.32667,52.37683,41.635,47.96352,103.92096,104.83693,125.23808,111.24872,111.33199,107.58484,114.99587,116.99435,115.41222,68.69775,88.76582,30.89317,23.81522,146.13885,147.55444,158.213,135.39702,123.73922,141.05938,140.80957,67.86505,69.53045,73.61068,47.4639,52.21029,52.04375,76.02551,85.51829,59.45478,77.94072,101.08978,94.59472,70.86277,99.00803,99.42438,87.4335,37.88785,45.04907,0,24.06503,45.29888,36.97188,41.71827,18.65248,27.97872,19.73499,713.79044,741.76916,720.36877,730.69425,735.19083,691.89043,708.12808,707.62846,746.68209,750.51251,747.34825,755.17563,750.42924,699.63454,694.72161,758.50643,740.2703,705.96306,708.71097,761.33761,720.20223,725.36497,726.36421,724.78208,751.0954,685.56191,683.39689,683.97978,700.96686,721.1182
WS_17917,231.24079,213.67082,250.47616,263.88263,237.73585,245.6465,304.35185,292.69405,271.71001,267.79632,289.7796,284.70013,213.50428,264.54879,275.12408,257.38757,313.34501,316.25946,312.09596,230.32482,224.91227,238.48528,301.18759,284.70013,250.97578,247.14536,43.96656,51.79394,39.88633,27.06275,63.70155,61.45326,83.85289,37.38823,55.70763,113.74682,110.08294,63.20193,49.87873,49.37911,102.4221,99.75746,122.65671,100.00727,99.84073,96.75974,96.84301,98.50841,99.34111,57.28976,78.60688,32.4753,37.97112,137.3955,138.64455,153.2168,127.56964,117.74378,137.06242,136.06318,57.20649,58.53881,65.7833,46.13158,48.71295,48.21333,81.6046,87.35023,62.20269,89.68179,102.92172,99.924,69.69699,87.10042,84.51905,80.52209,17.15362,32.39203,24.06503,0,42.96732,34.1407,23.81522,11.49126,14.40571,31.14298,723.28322,750.51251,728.36269,739.10452,744.01745,701.71629,717.87067,717.37105,754.75928,757.92354,754.92582,762.66993,758.50643,708.79424,703.88131,766.83343,748.43076,714.4566,717.62086,769.91442,729.36193,734.52467,735.44064,733.94178,759.58894,695.22123,692.72313,693.05621,710.45964,729.77828
WS_17302,191.18792,177.3651,209.67386,223.41341,196.5172,205.26055,262.13396,250.6427,231.90695,227.90999,249.56019,244.73053,174.53392,223.33014,234.8214,218.00086,272.79252,275.70697,270.96058,192.3537,188.85636,200.26435,260.13548,243.31494,212.00542,207.92519,85.68483,89.18217,82.77038,17.07035,103.2548,101.00651,122.15709,76.94148,96.09358,80.10574,73.19433,31.39279,19.9848,8.57681,60.03767,59.62132,80.85517,67.69851,67.86505,63.86809,134.48105,135.81337,139.0609,100.00727,121.40766,71.77874,69.03083,101.00651,102.4221,113.08066,90.18141,78.44034,96.17685,95.7605,26.47986,28.3118,29.06123,3.41407,6.91141,6.82814,40.46922,44.46618,20.40115,54.37531,59.9544,57.95592,26.89621,56.37379,60.28748,42.21789,58.20573,75.27608,45.29888,42.96732,0,8.99316,29.72739,33.64108,28.89469,27.89545,759.17259,787.06804,765.58438,775.99313,780.48971,737.18931,753.42696,752.92734,791.98097,795.72812,792.56386,800.39124,795.64485,744.93342,740.02049,803.80531,785.48591,751.26194,754.09312,806.71976,765.50111,770.66385,771.66309,770.08096,796.39428,730.86079,728.69577,729.27866,746.26574,766.41708
WS_17300,198.68222,183.52708,217.3347,230.99098,204.34458,212.83812,270.46096,258.80316,239.23471,235.32102,257.05449,252.14156,181.61187,231.24079,242.3157,225.24535,280.45336,283.36781,278.78796,199.09857,194.93507,207.09249,267.96286,251.30886,219.08337,215.00314,76.69167,80.27228,74.02703,8.07719,95.59396,93.2624,114.82933,69.03083,88.09966,87.60004,81.35479,34.64032,21.40039,15.40495,69.1141,68.36467,89.84833,74.77646,74.943,71.11258,127.31983,128.73542,131.31679,91.43046,112.74758,62.78558,60.53729,109.16697,110.58256,121.90728,98.50841,87.10042,105.08674,104.58712,32.05895,33.80762,36.72207,11.99088,15.57149,15.32168,48.04679,53.20953,28.3118,59.62132,68.78102,66.03311,35.88937,63.03539,65.36695,50.46162,49.87873,66.53273,36.97188,34.1407,8.99316,0,24.1483,24.56465,20.40115,21.06731,750.67905,778.5745,757.00757,767.41632,771.99617,728.77904,745.01669,744.51707,783.32089,787.06804,783.90378,791.73116,787.06804,736.43988,731.52695,795.2285,776.9091,742.68513,745.51631,798.14295,757.00757,762.17031,763.16955,761.58742,787.81747,722.45052,720.2855,720.78512,737.85547,757.84027
